"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[formulaic]] to the 51st power more like","[[formսlaic]] to the 51st power more like",0.03021550178527832,0.1934739351272583,0,0,0,16,"Failed"
"if [[ever]] a concept came handed down from the movie gods on a silver platter this is it if ever such a [[dependable]] [[concept]] was [[botched]] in execution this is it","if [[eveⲅ]] a concept came handed down from the movie gods on a silver platter this is it if ever such a [[reliable]] [[notions]] was [[bothed]] in execution this is it",0.10427653789520264,0.5511174201965332,0,1,0,74,"Successful"
"i t s certainly laudable that the movie deals with hot button issues in a comedic context but barbershop is [[nt]] as funny as it should be","i t s certainly laudable that the movie deals with hot button issues in a comedic context but barbershop is [[n𝚝]] as funny as it should be",0.1574748158454895,0.8713144063949585,0,1,0,20,"Successful"
"say this for the soundtrack it drowns out the [[lousy]] [[dialogue]]","say this for the soundtrack it drowns out the [[loսsy]] [[diaⅼogue]]",0.044222891330718994,0.4013237953186035,0,0,0,36,"Failed"
"the satire is [[unfocused]] while the story goes [[nowhere]]","the satire is [[unmotivated]] while the story goes [[everywhere]]",0.027258872985839844,0.8291140198707581,0,1,0,38,"Successful"
"intriguing documentary which is emotionally diluted by focusing on the story s least interesting subject","intriguing documentary which is emotionally diluted by focusing on the story s least interesting subject",0.8984838724136353,0.8984838724136353,1,1,0,1,"Skipped"
"too [[silly]] to take seriously","too [[sily]] to take seriously",0.02431488037109375,0.040680110454559326,0,0,0,15,"Failed"
"i [[found]] myself growing more and more [[frustrated]] and [[detached]] as vincent [[became]] more and more [[abhorrent]]","i [[fond]] myself growing more and more [[frustrateԁ]] and [[de𝚝ached]] as vincent [[becoming]] more and more [[abhorren𝚝]]",0.048191726207733154,0.3731924295425415,0,0,0,71,"Failed"
"a film made with as [[little]] wit interest and professionalism as artistically possible for a slummy hollywood caper flick","a film made with as [[littlе]] wit interest and professionalism as artistically possible for a slummy hollywood caper flick",0.020253658294677734,0.5331096649169922,0,1,0,27,"Successful"
"it s refreshing that someone understands the need for the bad boy diesel with his brawny frame and cool composed delivery fits the bill perfectly","it s refreshing that someone understands the need for the bad boy diesel with his brawny frame and cool composed delivery fits the bill perfectly",0.973456859588623,0.973456859588623,1,1,0,1,"Skipped"
"the dialogue is very [[choppy]] and [[monosyllabic]] [[despite]] the [[fact]] that it is being dubbed","the dialogue is very [[ϲhoppy]] and [[monosyllaЬic]] [[notwithstanding]] the [[realities]] that it is being dubbed",0.03825712203979492,0.6197394132614136,0,1,0,48,"Successful"
"[[despite]] a performance of sustained intelligence from stanford and another of subtle humour from bebe neuwirth as an older woman who seduces oscar the film founders on its lack of empathy for the social milieu rich new york intelligentsia and its off","[[while]] a performance of sustained intelligence from stanford and another of subtle humour from bebe neuwirth as an older woman who seduces oscar the film founders on its lack of empathy for the social milieu rich new york intelligentsia and its off",0.102195143699646,0.6449065208435059,0,1,0,40,"Successful"
"the obnoxious [[special]] effects the obligatory outbursts of [[flatulence]] and the incessant so five minutes ago pop [[music]] on the [[soundtrack]] [[overwhelm]] what is [[left]] of the scruffy dopey old hanna barbera charm","the obnoxious [[specially]] effects the obligatory outbursts of [[flɑtulence]] and the incessant so five minutes ago pop [[musіc]] on the [[soսndtrack]] [[overwheⅼm]] what is [[leftist]] of the scruffy dopey old hanna barbera charm",0.022444486618041992,0.07760792970657349,0,0,0,98,"Failed"
"unfortunately it s [[also]] not very [[good]] especially compared with the television series that inspired the [[movie]]","unfortunately it s [[similarly]] not very [[god]] especially compared with the television series that inspired the [[cinema]]",0.06779718399047852,0.18059468269348145,0,0,0,36,"Failed"
"viewed as a comedy a romance a fairy tale or a drama there s [[nothing]] remotely triumphant about this motion picture","viewed as a comedy a romance a fairy tale or a drama there s [[nada]] remotely triumphant about this motion picture",0.0783696174621582,0.6713870167732239,0,1,0,27,"Successful"
"in both the writing and [[cutting]] it does not [[achieve]] the [[kind]] of dramatic unity that transports you you [[end]] up simply admiring this bit or that this performance or that","in both the writing and [[cut𝚝ing]] it does not [[achieving]] the [[k]] [[ind]] of dramatic unity that transports you you [[enԁ]] up simply admiring this bit or that this performance or that",0.07444250583648682,0.5112105011940002,0,1,0,63,"Successful"
"cherish is a [[dud]] a romantic comedy that s not the least bit romantic and only mildly funny","cherish is a [[fizzle]] a romantic comedy that s not the least bit romantic and only mildly funny",0.05615842342376709,0.912201464176178,0,1,0,20,"Successful"
"should have been worth cheering as a [[breakthrough]] but is [[devoid]] of [[wit]] and [[humor]]","should have been worth cheering as a [[breakthroughs]] but is [[dvoid]] of [[waite]] and [[humorous]]",0.04197913408279419,0.948915958404541,0,1,0,46,"Successful"
"in a strange [[way]] egoyan has [[done]] too [[much]] he s worked too hard on this [[movie]]","in a strange [[ԝay]] egoyan has [[accomplished]] too [[muϲh]] he s worked too hard on this [[moive]]",0.043334126472473145,0.09816968441009521,0,0,0,37,"Failed"
"just a kiss [[wants]] desperately to [[come]] off as a fanciful film about the typical problems of average people but it is set in a world that is very very [[far]] from the one most of us inhabit","just a kiss [[wantѕ]] desperately to [[coming]] off as a fanciful film about the typical problems of average people but it is set in a world that is very very [[much]] from the one most of us inhabit",0.14890503883361816,0.6765561103820801,0,1,0,52,"Successful"
"this [[insufferable]] [[movie]] is [[meant]] to make you think about existential suffering instead it ll only [[put]] you to sleep","this [[iոsufferable]] [[moive]] is [[signified]] to make you think about existential suffering instead it ll only [[pսt]] you to sleep",0.0360335111618042,0.5485161542892456,0,1,0,66,"Successful"
"the film s darker moments become smoothed over by an overwhelming [[need]] to tender inspirational tidings especially in the last few cloying moments","the film s darker moments become smoothed over by an overwhelming [[neeԁ]] to tender inspirational tidings especially in the last few cloying moments",0.32939326763153076,0.7105669975280762,0,1,0,26,"Successful"
"some motion pictures portray ultimate passion others create ultimate thrills men in black ii achieves ultimate insignificance it s the sci fi comedy spectacle as whiffle ball epic","some motion pictures portray ultimate passion others create ultimate thrills men in black ii achieves ultimate insignificance it s the sci fi comedy spectacle as whiffle ball epic",0.9189100861549377,0.9189100861549377,1,1,0,1,"Skipped"
"[[scarcely]] worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres graced with its company","[[scacely]] worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres graced with its company",0.08024460077285767,0.6732851266860962,0,1,0,29,"Successful"
"hey arnold the movie is what happens when you blow up small potatoes to 10 times their natural [[size]] and it ai [[nt]] pretty","hey arnold the movie is what happens when you blow up small potatoes to 10 times their natural [[sizes]] and it ai [[nu]] pretty",0.09876042604446411,0.518078088760376,0,1,0,34,"Successful"
"maybe you ll be lucky and there ll be a power [[outage]] during your screening so you can get your money back","maybe you ll be lucky and there ll be a power [[ou𝚝age]] during your screening so you can get your money back",0.17288488149642944,0.6379481554031372,0,1,0,23,"Successful"
"the work of an exhausted desiccated [[talent]] who ca [[nt]] [[get]] out of his own [[way]]","the work of an exhausted desiccated [[talented]] who ca [[n𝚝]] [[gets]] out of his own [[path]]",0.048177480697631836,0.534709095954895,0,1,0,36,"Successful"
"kwan makes the mix and match metaphors intriguing while lulling us into torpor with his cultivated allergy to action","kwan makes the mix and match metaphors intriguing while lulling us into torpor with his cultivated allergy to action",0.9671029448509216,0.9671029448509216,1,1,0,1,"Skipped"
"uzumaki s interesting social parallel and defiant aesthetic seems a [[prostituted]] muse","uzumaki s interesting social parallel and defiant aesthetic seems a [[prostituteԁ]] muse",0.2453426718711853,0.9624733924865723,0,1,0,29,"Successful"
"a peculiar misfire that even tunney [[ca]] nt save","a peculiar misfire that even tunney [[ui]] nt save",0.09813898801803589,0.10826188325881958,0,0,0,17,"Failed"
"no it s not nearly as [[good]] as any of its [[influences]]","no it s not nearly as [[gоod]] as any of its [[influenced]]",0.1323455572128296,0.14105629920959473,0,0,0,17,"Failed"
"leaves you with a knot in your stomach its power is [[undercut]] by its own head [[banging]] obviousness","leaves you with a knot in your stomach its power is [[undercu𝚝]] by its own head [[bangіng]] obviousness",0.06191146373748779,0.8326314091682434,0,1,0,40,"Successful"
"a nearly 212 hours the [[film]] is way too [[indulgent]]","a nearly 212 hours the [[flim]] is way too [[iոdulgent]]",0.023455500602722168,0.06173425912857056,0,0,0,26,"Failed"
"the logic of it all will be greek to anyone not predisposed to the [[movie]] s rude and crude humor","the logic of it all will be greek to anyone not predisposed to the [[cinema]] s rude and crude humor",0.18649446964263916,0.5684834122657776,0,1,0,22,"Successful"
"more a [[gunfest]] than a [[rock]] concert","more a [[gunfes𝚝]] than a [[boulder]] concert",0.046901583671569824,0.08832383155822754,0,0,0,16,"Failed"
"personal velocity [[ought]] to be exploring these women s inner lives but it never moves beyond their surfaces","personal velocity [[must]] to be exploring these women s inner lives but it never moves beyond their surfaces",0.29511547088623047,0.6631937026977539,0,1,0,25,"Successful"
"it [[would]] work much better as a one hour tv documentary","it [[woսld]] work much better as a one hour tv documentary",0.24943840503692627,0.506436824798584,0,1,0,22,"Successful"
"punch drunk love is so convinced of its own brilliance that if it were a person you d want to smash its face in","punch drunk love is so convinced of its own brilliance that if it were a person you d want to smash its face in",0.5470470190048218,0.5470470190048218,1,1,0,1,"Skipped"
"it s as if allen at 66 has [[stopped]] challenging himself","it s as if allen at 66 has [[stop]] [[ped]] challenging himself",0.13045835494995117,0.14627188444137573,0,0,0,22,"Failed"
"i liked the [[movie]] but i know i would have liked it more if it had just gone that one step further i m left slightly [[disappointed]] that it did [[nt]]","i liked the [[cinema]] but i know i would have liked it more if it had just gone that one step further i m left slightly [[disenchanted]] that it did [[n𝚝]]",0.11714977025985718,0.5165059566497803,0,1,0,52,"Successful"
"my reaction in a word disappointment his last movie was poetically romantic and full of indelible images but his latest has [[nothing]] going for it","my reaction in a word disappointment his last movie was poetically romantic and full of indelible images but his latest has [[nada]] going for it",0.04580974578857422,0.902752697467804,0,1,0,29,"Successful"
"the [[truth]] about charlie is that it s a [[brazenly]] [[misguided]] [[project]]","the [[truthfulness]] about charlie is that it s a [[braenly]] [[misguideԁ]] [[projet]]",0.047656118869781494,0.7065680027008057,0,1,0,55,"Successful"
"richard pryor mined his personal horrors and [[came]] up with a treasure [[chest]] of [[material]] but lawrence gives us mostly [[fool]] s gold","richard pryor mined his personal horrors and [[caｍe]] up with a treasure [[bosom]] of [[matreial]] but lawrence gives us mostly [[delude]] s gold",0.09222757816314697,0.6058915853500366,0,1,0,68,"Successful"
"[[dismally]] [[dull]] sci fi comedy","[[dismalⅼy]] [[ԁull]] sci fi comedy",0.018644273281097412,0.565392792224884,0,1,0,28,"Successful"
"starts off witty and sophisticated and you want to love it but filmmaker yvan attal quickly [[writes]] himself into a [[corner]]","starts off witty and sophisticated and you want to love it but filmmaker yvan attal quickly [[write]] himself into a [[angle]]",0.07057315111160278,0.7912577390670776,0,1,0,40,"Successful"
"yes one enjoys seeing joan grow from awkward young woman to strong determined [[monarch]] but her love for the [[philandering]] philip only [[diminishes]] her stature","yes one enjoys seeing joan grow from awkward young woman to strong determined [[monarchs]] but her love for the [[philaոdering]] philip only [[diminisheѕ]] her stature",0.11049497127532959,0.5053796768188477,0,1,0,71,"Successful"
"this 100 minute [[movie]] only has about 25 minutes of [[decent]] [[material]]","this 100 minute [[mvie]] only has about 25 minutes of [[decen𝚝]] [[materials]]",0.025086402893066406,0.10245221853256226,0,0,0,30,"Failed"
"[[content]] [[merely]] to lionize its title character and exploit his anger all for easy sanctimony formulaic thrills and a ham fisted sermon on the need for national health insurance","[[pleased]] [[mereⅼy]] to lionize its title character and exploit his anger all for easy sanctimony formulaic thrills and a ham fisted sermon on the need for national health insurance",0.02784174680709839,0.9352595806121826,0,1,0,48,"Successful"
"wes craven s presence is felt not the craven of a nightmare on elm street or the hills have eyes but the sad schlock merchant of deadly friend","wes craven s presence is felt not the craven of a nightmare on elm street or the hills have eyes but the sad schlock merchant of deadly friend",0.7568524479866028,0.7568524479866028,1,1,0,1,"Skipped"
"if you like me think an action film disguised as a war tribute is disgusting to begin with then you re in for a [[painful]] ride","if you like me think an action film disguised as a war tribute is disgusting to begin with then you re in for a [[painstaking]] ride",0.1068108081817627,0.7680899500846863,0,1,0,27,"Successful"
"feels [[shrill]] simple and soapy","feels [[shⲅill]] simple and soapy",0.02930772304534912,0.8020197153091431,0,1,0,18,"Successful"
"well intentioned though it may be its soap opera [[morality]] tales have the antiseptic [[preprogrammed]] feel of an after school special","well intentioned though it may be its soap opera [[ethics]] tales have the antiseptic [[prepr]] [[ogrammed]] feel of an after school special",0.2241278886795044,0.533461332321167,0,1,0,46,"Successful"
"the film is a [[confusing]] melange of tones and styles one moment a romantic trifle and the next a turgid drama","the film is a [[coոfusing]] melange of tones and styles one moment a romantic trifle and the next a turgid drama",0.026455342769622803,0.5051175355911255,0,1,0,30,"Successful"
"[[report]] [[card]] does [[nt]] live up to the exalted tagline there s definite room for improvement does [[nt]] deserve a passing grade even on a curve","[[informs]] [[maps]] does [[nts]] live up to the exalted tagline there s definite room for improvement does [[csl]] deserve a passing grade even on a curve",0.06385242938995361,0.5680599212646484,0,1,0,55,"Successful"
"statham employs an accent that i think is supposed to be an [[attempt]] at hardass american but sometimes just [[lapses]] into [[unhidden]] british","statham employs an accent that i think is supposed to be an [[attemt]] at hardass american but sometimes just [[lapseѕ]] into [[unhidԁen]] british",0.10654681921005249,0.5053378939628601,0,1,0,53,"Successful"
"despite all the closed door hanky panky the film is essentially [[juiceless]]","despite all the closed door hanky panky the film is essentially [[juicelеss]]",0.024430513381958008,0.6998955011367798,0,1,0,21,"Successful"
"carvey s characters are both overplayed and exaggerated but then again subtlety has never been his trademark","carvey s characters are both overplayed and exaggerated but then again subtlety has never been his trademark",0.9419965147972107,0.9419965147972107,1,1,0,1,"Skipped"
"this is a truly truly [[bad]] movie","this is a truly truly [[rotten]] movie",0.04950261116027832,0.5115253925323486,0,1,0,7,"Successful"
"how on earth or anywhere [[else]] did [[director]] ron [[underwood]] manage to [[blow]] $ 100 million on this","how on earth or anywhere [[further]] did [[diector]] ron [[սnderwood]] manage to [[bloԝ]] $ 100 million on this",0.08724063634872437,0.24403566122055054,0,0,0,50,"Failed"
"the makers have forsaken the entertaining elements of the [[original]] and instead rehash old jokes and leave any life at the doorstep i like frank the [[pug]] though","the makers have forsaken the entertaining elements of the [[originals]] and instead rehash old jokes and leave any life at the doorstep i like frank the [[pսg]] though",0.326191782951355,0.5108938217163086,0,1,0,43,"Successful"
"its plot and [[animation]] offer daytime tv serviceability but [[little]] more","its plot and [[lively]] offer daytime tv serviceability but [[lіttle]] more",0.16549372673034668,0.6702239513397217,0,1,0,39,"Successful"
"so we got ten little indians meets friday the 13th by way of clean and sober filmed on the set of carpenter s the thing and loaded with actors you re most likely to find on the next inevitable incarnation of the love boat","so we got ten little indians meets friday the 13th by way of clean and sober filmed on the set of carpenter s the thing and loaded with actors you re most likely to find on the next inevitable incarnation of the love boat",0.7975439429283142,0.7975439429283142,1,1,0,1,"Skipped"
"w hile long on amiable monkeys and worthy environmentalism jane goodall s wild chimpanzees is [[short]] on the thrills the oversize medium demands","w hile long on amiable monkeys and worthy environmentalism jane goodall s wild chimpanzees is [[ѕhort]] on the thrills the oversize medium demands",0.07078677415847778,0.7445216178894043,0,1,0,30,"Successful"
"this is a great subject for a movie but hollywood has [[squandered]] the opportunity using it as a prop for warmed over melodrama and the kind of choreographed mayhem that director john woo has built his career on","this is a great subject for a movie but hollywood has [[sqսandered]] the opportunity using it as a prop for warmed over melodrama and the kind of choreographed mayhem that director john woo has built his career on",0.19087743759155273,0.5009809136390686,0,1,0,37,"Successful"
"imagine susan [[sontag]] [[falling]] in love with howard [[stern]]","imagine susan [[son𝚝ag]] [[falⅼing]] in love with howard [[steⲅn]]",0.11432105302810669,0.41260772943496704,0,0,0,37,"Failed"
"the only thing `` swept away `` is the one hour and [[thirty]] [[three]] minutes spent watching this [[waste]] of time","the only thing `` swept away `` is the one hour and [[thirteen]] [[trois]] minutes spent watching this [[wa]] [[ste]] of time",0.04117614030838013,0.17146074771881104,0,0,0,59,"Failed"
"too clunky and too [[busy]] [[ribbing]] itself to be [[truly]] entertaining","too clunky and too [[buѕy]] [[hems]] itself to be [[genuinely]] entertaining",0.026424050331115723,0.03527611494064331,0,0,0,34,"Failed"
"it ca [[nt]] decide if it wants to be a [[mysterythriller]] a romance or a [[comedy]]","it ca [[bnc]] decide if it wants to be a [[mys𝚝erythriller]] a romance or a [[humorous]]",0.05041813850402832,0.24160391092300415,0,0,0,19,"Failed"
"these [[guys]] seem [[great]] to knock [[back]] a beer with but they re [[simply]] not funny [[performers]]","these [[guyѕ]] seem [[grea𝚝]] to knock [[bcak]] a beer with but they re [[straightforward]] not funny [[artistes]]",0.038406968116760254,0.3633117079734802,0,0,0,93,"Failed"
"[[apparently]] reassembled from the cutting room floor of any given [[daytime]] soap","[[appar]] [[ently]] reassembled from the cutting room floor of any given [[day]] soap",0.03694653511047363,0.7459858059883118,0,1,0,30,"Successful"
"if the [[movie]] were all [[comedy]] it might [[work]] better but it has an ambition to say [[something]] about its subjects but not a willingness","if the [[moive]] were all [[charade]] it might [[wok]] better but it has an ambition to say [[somethiոg]] about its subjects but not a willingness",0.11250030994415283,0.2762085199356079,0,0,0,45,"Failed"
"it s exactly the kind of movie toback s detractors always [[accuse]] him of making","it s exactly the kind of movie toback s detractors always [[acucse]] him of making",0.28416574001312256,0.8412224054336548,0,1,0,23,"Successful"
"it s [[hard]] to believe these jokers are [[supposed]] to have pulled off four similar [[kidnappings]] before","it s [[hrad]] to believe these jokers are [[supposeԁ]] to have pulled off four similar [[abduction]] before",0.10951077938079834,0.4065019488334656,0,0,0,81,"Failed"
"it s a frankenstein [[monster]] of a [[film]] that does [[nt]] [[know]] what it wants to be","it s a frankenstein [[monsters]] of a [[flim]] that does [[yukon]] [[savoir]] what it wants to be",0.026615381240844727,0.589508056640625,0,1,0,23,"Successful"
"the noble tradition of men in drag hits an all time [[low]] in sorority boys [[whose]] makers apparently believe that women s clothing can cover up any deficiency in acting writing or direction","the noble tradition of men in drag hits an all time [[loԝ]] in sorority boys [[ԝhose]] makers apparently believe that women s clothing can cover up any deficiency in acting writing or direction",0.05598247051239014,0.5542337894439697,0,1,0,44,"Successful"
"flat [[misguided]] comedy","flat [[misguideԁ]] comedy",0.019886314868927002,0.0950005054473877,0,0,0,18,"Failed"
"the [[film]] [[flat]] lines when it should peak and is more [[missed]] opportunity and trifle than dark decadent truffle","the [[filｍ]] [[fla𝚝]] lines when it should peak and is more [[misseԁ]] opportunity and trifle than dark decadent truffle",0.033021748065948486,0.636473536491394,0,1,0,48,"Successful"
"the phone rings and a voice tells you you ve got seven days left to [[live]] then you [[get]] [[another]] phone call warning you that if the [[video]] is nt back at blockbuster before midnight you re going to [[face]] [[frightening]] [[late]] [[fees]] o k not really","the phone rings and a voice tells you you ve got seven days left to [[living]] then you [[ge𝚝]] [[further]] phone call warning you that if the [[vid]] [[eo]] is nt back at blockbuster before midnight you re going to [[confront]] [[terrifying]] [[l]] [[ate]] [[fee]] o k not really",0.13824176788330078,0.514012336730957,0,1,0,131,"Successful"
"while howard s appreciation of brown and his writing is clearly well meaning and [[sincere]] the movie would be impossible to sit through were it not for the supporting cast","while howard s appreciation of brown and his writing is clearly well meaning and [[heartfelt]] the movie would be impossible to sit through were it not for the supporting cast",0.41324156522750854,0.7639666199684143,0,1,0,30,"Successful"
"it s a 100 year old mystery that is [[constantly]] being [[interrupted]] by elizabeth hurley in a bathing [[suit]]","it s a 100 year old mystery that is [[unceasingly]] being [[intеrrupted]] by elizabeth hurley in a bathing [[armor]]",0.08798134326934814,0.5589357018470764,0,1,0,58,"Successful"
"many of [[benjamins]] [[elements]] [[feel]] like they ve been patched in from an episode of miami vice","many of [[benjamіns]] [[ingredients]] [[fe]] [[el]] like they ve been patched in from an episode of miami vice",0.03166806697845459,0.18092107772827148,0,0,0,42,"Failed"
"remember when bond had more [[glamour]] than [[clamor]] no more","remember when bond had more [[fascination]] than [[tumult]] no more",0.3333861231803894,0.4587664008140564,0,0,0,31,"Failed"
"boll uses a [[lot]] of quick cutting and blurry step [[printing]] to goose [[things]] up but [[dopey]] dialogue and sometimes [[inadequate]] [[performances]] [[kill]] the effect","boll uses a [[lots]] of quick cutting and blurry step [[prin𝚝ing]] to goose [[aspects]] up but [[ԁopey]] dialogue and sometimes [[inadequa𝚝e]] [[performanceѕ]] [[kills]] the effect",0.05041021108627319,0.5039238929748535,0,1,0,104,"Successful"
"an awful [[snooze]]","an awful [[snoozing]]",0.033393681049346924,0.04986757040023804,0,0,0,4,"Failed"
"a journey that s too random and inconclusive to be compelling but which hoffman s brilliance almost makes worth taking","a journey that s too random and inconclusive to be compelling but which hoffman s brilliance almost makes worth taking",0.8398575782775879,0.8398575782775879,1,1,0,1,"Skipped"
"the result is solemn and horrifying yet strangely detached","the result is solemn and horrifying yet strangely detached",0.9562357664108276,0.9562357664108276,1,1,0,1,"Skipped"
"[[despite]] all [[evidence]] to the contrary this [[clunker]] has somehow managed to [[pose]] as an actual feature movie the kind that [[charges]] full admission and gets [[hyped]] on tv and purports to amuse small children and ostensible adults","[[notwithstanding]] all [[evіdence]] to the contrary this [[jalopy]] has somehow managed to [[pse]] as an actual feature movie the kind that [[chagres]] full admission and gets [[touted]] on tv and purports to amuse small children and ostensible adults",0.05271655321121216,0.5597630143165588,0,1,0,97,"Successful"
"the [[last]] 20 minutes are somewhat redeeming but most of the movie is the same teenage american [[road]] trip [[drek]] we ve seen before only this time you have to read the [[fart]] jokes","the [[past]] 20 minutes are somewhat redeeming but most of the movie is the same teenage american [[paths]] trip [[drk]] we ve seen before only this time you have to read the [[caress]] jokes",0.18329483270645142,0.5888007283210754,0,1,0,55,"Successful"
"works hard to establish rounded characters but then has [[nothing]] fresh or particularly interesting to say about them","works hard to establish rounded characters but then has [[nada]] fresh or particularly interesting to say about them",0.0537114143371582,0.5067671537399292,0,1,0,26,"Successful"
"human nature in short is [[nt]] nearly as funny as it thinks it is [[neither]] is it as smart","human nature in short is [[n𝚝]] nearly as funny as it thinks it is [[no]] is it as smart",0.07837140560150146,0.7891074419021606,0,1,0,31,"Successful"
"it [[aimlessly]] and unsuccessfully [[attempts]] to fuse at [[least]] three [[dull]] plots into one [[good]] [[one]]","it [[aimlessⅼy]] and unsuccessfully [[endeavours]] to fuse at [[leas𝚝]] three [[monotonous]] plots into one [[alright]] [[someone]]",0.024535417556762695,0.48501312732696533,0,0,0,98,"Failed"
"crikey [[indeed]]","crikey [[genuinely]]",0.0761948823928833,0.3331465721130371,0,0,0,8,"Failed"
"a characteristically engorged and [[sloppy]] coming of age movie","a characteristically engorged and [[ѕloppy]] coming of age movie",0.39004790782928467,0.9533698558807373,0,1,0,20,"Successful"
"her fans [[walked]] out muttering words like `` horrible `` and `` terrible `` but had so much fun [[dissing]] the film that they did nt mind the ticket cost in this case [[zero]]","her fans [[stepped]] out muttering words like `` horrible `` and `` terrible `` but had so much fun [[disѕing]] the film that they did nt mind the ticket cost in this case [[zreo]]",0.14798545837402344,0.5243268013000488,0,1,0,62,"Successful"
"a standard [[police]] oriented drama that were it not for de niro s [[participation]] [[would]] have likely [[wound]] up a [[tnt]] original","a standard [[cops]] oriented drama that were it not for de niro s [[involvement]] [[wuld]] have likely [[wonud]] up a [[kowloon]] original",0.0899202823638916,0.3093147277832031,0,0,0,45,"Failed"
"more dutiful than enchanting terribly episodic and [[lacking]] the spark of [[imagination]] that might have made it an exhilarating treat","more dutiful than enchanting terribly episodic and [[absence]] the spark of [[imaginatioո]] that might have made it an exhilarating treat",0.044526636600494385,0.6124619245529175,0,1,0,46,"Successful"
"collateral damage is despite its alleged provocation post 911 an antique in the end as are its star its attitude and its obliviousness","collateral damage is despite its alleged provocation post 911 an antique in the end as are its star its attitude and its obliviousness",0.5510304570198059,0.5510304570198059,1,1,0,1,"Skipped"
"every so often a movie comes along that confirms one s worse fears about civilization as we know it the new guy is [[one]] of them","every so often a movie comes along that confirms one s worse fears about civilization as we know it the new guy is [[someone]] of them",0.3556010127067566,0.6247934103012085,0,1,0,25,"Successful"
"exactly what it [[claims]] to be a simple [[diversion]] for the kids","exactly what it [[claim]] to be a simple [[diverѕion]] for the kids",0.07614439725875854,0.32710641622543335,0,0,0,24,"Failed"
"[[terrible]]","[[horrible]]",0.04729807376861572,0.05407196283340454,0,0,0,3,"Failed"
"[[unfunny]] [[comedy]] with a [[lot]] of static set [[ups]] not much camera movement and most of the [[scenes]] take place indoors in formal settings with motionless [[characters]]","[[un𝚏unny]] [[humorous]] with a [[many]] of static set [[us]] not much camera movement and most of the [[picture]] take place indoors in formal settings with motionless [[trait]]",0.03626018762588501,0.4924941658973694,0,0,0,109,"Failed"
"i m not suggesting that you actually see it [[unless]] you re the kind of person who has seen every wim wenders [[film]] of the 70s","i m not suggesting that you actually see it [[ulness]] you re the kind of person who has seen every wim wenders [[films]] of the 70s",0.23136377334594727,0.5226618051528931,0,1,0,39,"Successful"
"the transporter bombards the viewer with so many explosions and side snap kicks that it ends up being surprisingly [[dull]]","the transporter bombards the viewer with so many explosions and side snap kicks that it ends up being surprisingly [[du]] [[ll]]",0.0287477970123291,0.5027585029602051,0,1,0,24,"Successful"
"a [[little]] too pat for its own [[good]]","a [[tiny]] too pat for its own [[nice]]",0.04058593511581421,0.14527863264083862,0,0,0,22,"Failed"
"[[barney]] throws away the goodwill the first half of his [[movie]] generates by orchestrating a [[finale]] that is impenetrable and [[dull]]","[[clifford]] throws away the goodwill the first half of his [[films]] generates by orchestrating a [[ultimate]] that is impenetrable and [[uninspiring]]",0.031620025634765625,0.26389753818511963,0,0,0,54,"Failed"
"there s some good material in their story about a retail clerk wanting more out of life but the [[movie]] too often spins its wheels with familiar situations and [[repetitive]] scenes","there s some good material in their story about a retail clerk wanting more out of life but the [[mvoie]] too often spins its wheels with familiar situations and [[repetіtive]] scenes",0.034993112087249756,0.5040779113769531,0,1,0,47,"Successful"
"just plain silly","just plain silly",0.02690345048904419,0.02690345048904419,0,0,0,3,"Failed"
"robin williams departs from his fun friendly demeanor in exchange for a darker unnerving role","robin williams departs from his fun friendly demeanor in exchange for a darker unnerving role",0.6474807262420654,0.6474807262420654,1,1,0,1,"Skipped"
"the cast is uniformly excellent but the film itself is merely mildly charming","the cast is uniformly excellent but the film itself is merely mildly charming",0.6923568248748779,0.6923568248748779,1,1,0,1,"Skipped"
"summer s [[far]] too [[fleeting]] to squander on offal [[like]] this","summer s [[faⲅ]] too [[fleetinɡ]] to squander on offal [[loves]] this",0.059504032135009766,0.4781615734100342,0,0,0,42,"Failed"
"final verdict you ve seen it all before","final verdict you ve seen it all before",0.7326638698577881,0.7326638698577881,1,1,0,1,"Skipped"
"the [[master]] of disguise falls under the category of should have been a [[sketch]] on [[saturday]] night live","the [[masters]] of disguise falls under the category of should have been a [[sketcհ]] on [[saturdays]] night live",0.05956035852432251,0.15035247802734375,0,0,0,40,"Failed"
"it s as if a bored cage [[spent]] the [[duration]] of the [[film]] s [[shooting]] [[schedule]] waiting to [[scream]] `` [[got]] aids yet ``","it s as if a bored cage [[s]] [[pent]] the [[druation]] of the [[flim]] s [[gunshot]] [[scheduⅼe]] waiting to [[shrieking]] `` [[did]] aids yet ``",0.08238416910171509,0.2301817536354065,0,0,0,98,"Failed"
"`` the tuxedo `` should have been the vehicle for chan that `` the mask `` was for jim carrey alas it s the man that makes the [[clothes]]","`` the tuxedo `` should have been the vehicle for chan that `` the mask `` was for jim carrey alas it s the man that makes the [[ϲlothes]]",0.40833979845046997,0.570549488067627,0,1,0,30,"Successful"
"no number of fantastic sets extras costumes and spectacular locales can disguise the [[emptiness]] at the center of the story","no number of fantastic sets extras costumes and spectacular locales can disguise the [[emptіness]] at the center of the story",0.08597666025161743,0.8490416407585144,0,1,0,29,"Successful"
