"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"`` i [[blame]] all men for war `` the [[warden]] s [[daughter]] [[tells]] her [[father]] the [[movie]] is about as deep as that sentiment","`` i [[fault]] all men for war `` the [[custodial]] s [[chicas]] [[reveals]] her [[pops]] the [[stills]] is about as deep as that sentiment",0.08675026893615723,0.5871865749359131,0,1,0,223,"Successful"
"a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell","a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell",0.8460928201675415,0.8460928201675415,1,1,0,1,"Skipped"
"how many more voyages can this [[limping]] but [[dearly]] loved [[franchise]] survive","how many more voyages can this [[staggers]] but [[niece]] loved [[sincerity]] survive",0.08097666501998901,0.6751688718795776,0,1,0,64,"Successful"
"a fan film that for the [[uninitiated]] plays better on video with the sound turned down","a fan film that for the [[unwary]] plays better on video with the sound turned down",0.2131301760673523,0.5445626974105835,0,1,0,18,"Successful"
"each scene [[drags]] underscoring the obvious and sentiment is slathered on top","each scene [[squeezes]] underscoring the obvious and sentiment is slathered on top",0.04764527082443237,0.8892395496368408,0,1,0,22,"Successful"
"gaghan captures the half lit sometimes creepy intimacy of college dorm rooms a subtlety that makes the silly over the top coda especially [[disappointing]]","gaghan captures the half lit sometimes creepy intimacy of college dorm rooms a subtlety that makes the silly over the top coda especially [[disappointed]]",0.4567798376083374,0.9205303192138672,0,1,0,46,"Successful"
"watching it is [[rather]] like viewing a long soap [[opera]] in which only the first [[episode]] was any [[good]]","watching it is [[adequately]] like viewing a long soap [[drama]] in which only the first [[bout]] was any [[nice]]",0.05872279405593872,0.5996317863464355,0,1,0,79,"Successful"
"with a story inspired by the tumultuous surroundings of los angeles where feelings of marginalization loom for every dreamer with a burst bubble the dogwalker has a few characters and ideas but it never [[manages]] to put them on the same path","with a story inspired by the tumultuous surroundings of los angeles where feelings of marginalization loom for every dreamer with a burst bubble the dogwalker has a few characters and ideas but it never [[runs]] to put them on the same path",0.15026575326919556,0.91029953956604,0,1,0,41,"Successful"
"all ms jovovich as the sanctified heroine has to do is look radiant grimly purposeful and mildly alarmed while forcing open doors wielding wrenches and fleeing monsters","all ms jovovich as the sanctified heroine has to do is look radiant grimly purposeful and mildly alarmed while forcing open doors wielding wrenches and fleeing monsters",0.8278294801712036,0.8278294801712036,1,1,0,1,"Skipped"
"serving sara is [[little]] more than a mall [[movie]] designed to [[kill]] time","serving sara is [[hsiao]] more than a mall [[filmmakers]] designed to [[teu]] time",0.02245306968688965,0.942987859249115,0,1,0,140,"Successful"
"[[lazy]] filmmaking with the director [[taking]] a hands off approach when he should have shaped the story to show us why it s compelling","[[unmotivated]] filmmaking with the director [[prise]] a hands off approach when he should have shaped the story to show us why it s compelling",0.03306567668914795,0.6481786966323853,0,1,0,65,"Successful"
"the most [[ill]] conceived animated comedy since the 1991 dog rover dangerfield","the most [[patient]] conceived animated comedy since the 1991 dog rover dangerfield",0.03392374515533447,0.8701058030128479,0,1,0,50,"Successful"
"the respective charms of sandra bullock and hugh grant have worn [[threadbare]]","the respective charms of sandra bullock and hugh grant have worn [[starched]]",0.03865766525268555,0.6190778017044067,0,1,0,33,"Successful"
"it s the kind of movie that ends up festooning u s art house screens for no reason other than the fact that it s in french well mostly with english subtitles and is magically significant because of that","it s the kind of movie that ends up festooning u s art house screens for no reason other than the fact that it s in french well mostly with english subtitles and is magically significant because of that",0.9513890147209167,0.9513890147209167,1,1,0,1,"Skipped"
"this is the kind of [[movie]] during which you want to bang your head on the seat in front of you at its cluelessness at its idiocy at its utterly [[misplaced]] earnestness","this is the kind of [[theatrical]] during which you want to bang your head on the seat in front of you at its cluelessness at its idiocy at its utterly [[relocated]] earnestness",0.0951349139213562,0.5771905183792114,0,1,0,33,"Successful"
"if you are curious to see the darker side of what s going on with young tv actors dawson leery did what or see some interesting [[storytelling]] devices you might want to check it out but there s nothing very [[attractive]] about this [[movie]]","if you are curious to see the darker side of what s going on with young tv actors dawson leery did what or see some interesting [[tale]] devices you might want to check it out but there s nothing very [[luscious]] about this [[films]]",0.12063312530517578,0.5066883563995361,0,1,0,36,"Successful"
"far more enjoyable than its predecessor","far more enjoyable than its predecessor",0.9725931286811829,0.9725931286811829,1,1,0,1,"Skipped"
"the entire [[point]] of a shaggy dog story of course is that it goes nowhere and this is classic nowheresville in every sense","the entire [[things]] of a shaggy dog story of course is that it goes nowhere and this is classic nowheresville in every sense",0.28420644998550415,0.5444514751434326,0,1,0,38,"Successful"
"partly a schmaltzy by the numbers [[romantic]] comedy partly a shallow rumination on the emptiness of [[success]] and [[entirely]] [[soulless]]","partly a schmaltzy by the numbers [[amorous]] comedy partly a shallow rumination on the emptiness of [[triumphant]] and [[keenly]] [[unconcerned]]",0.030475497245788574,0.5738009214401245,0,1,0,140,"Successful"
"the [[story]] itself is [[uninteresting]] and the [[songs]] are [[painfully]] undistinguished they might [[be]] giants [[so]] to [[be]] one of [[us]] may [[be]] the most tuneless [[tune]] ever [[composed]]","the [[fables]] itself is [[uninspiring]] and the [[lullabies]] are [[terrifically]] undistinguished they might [[come]] giants [[thus]] to [[come]] one of [[our]] may [[ser]] the most tuneless [[tuned]] ever [[embracing]]",0.03181290626525879,0.5261588096618652,0,1,0,288,"Successful"
"nothing about this [[movie]] [[works]]","nothing about this [[teatro]] [[interacted]]",0.027753353118896484,0.05173736810684204,0,0,0,93,"Failed"
"the so [[inept]] it s surreal dubbing featuring the voices of glenn close regis philbin and breckin meyer brings back memories of cheesy old godzilla flicks","the so [[unsophisticated]] it s surreal dubbing featuring the voices of glenn close regis philbin and breckin meyer brings back memories of cheesy old godzilla flicks",0.05666792392730713,0.780604362487793,0,1,0,65,"Successful"
"like being [[trapped]] inside a huge [[video]] game where exciting [[inane]] images [[keep]] [[popping]] past your [[head]] and the same [[illogical]] things [[keep]] happening over and over again","like being [[captivated]] inside a huge [[filmmaking]] game where exciting [[prosaic]] images [[upholding]] [[tearing]] past your [[glum]] and the same [[absurd]] things [[keeping]] happening over and over again",0.03854680061340332,0.5232099890708923,0,1,0,263,"Successful"
"[[smothered]] by its [[own]] [[solemnity]]","[[stifling]] by its [[unique]] [[earnest]]",0.03717678785324097,0.8855341076850891,0,1,0,66,"Successful"
"an overstylized puréed mélange of [[sex]] psychology drugs and [[philosophy]] [[sometimes]] entertaining sometimes indulgent but never less than pure wankery","an overstylized puréed mélange of [[coitus]] psychology drugs and [[brainchild]] [[fluently]] entertaining sometimes indulgent but never less than pure wankery",0.035909414291381836,0.5509968996047974,0,1,0,94,"Successful"
"the action quickly [[sinks]] into by the numbers territory","the action quickly [[wells]] into by the numbers territory",0.06266641616821289,0.8230881690979004,0,1,0,30,"Successful"
"a plodding look at the french revolution through the eyes of aristocrats","a plodding look at the french revolution through the eyes of aristocrats",0.9327570199966431,0.9327570199966431,1,1,0,1,"Skipped"
"a hokey [[piece]] of [[nonsense]] that tries too [[hard]] to be emotional","a hokey [[bite]] of [[daft]] that tries too [[thorny]] to be emotional",0.023088395595550537,0.5978584885597229,0,1,0,107,"Successful"
"even fans of ismail merchant s work i suspect would have a [[hard]] time sitting through this one","even fans of ismail merchant s work i suspect would have a [[assiduously]] time sitting through this one",0.20062166452407837,0.5996129512786865,0,1,0,53,"Successful"
"as predictable as the outcome of a globetrotters generals game juwanna mann is even more [[ludicrous]] than you d expect from the guy in a dress genre and a personal [[low]] for everyone involved","as predictable as the outcome of a globetrotters generals game juwanna mann is even more [[asinine]] than you d expect from the guy in a dress genre and a personal [[temperate]] for everyone involved",0.04574006795883179,0.9212115406990051,0,1,0,90,"Successful"
"by the time the [[plot]] grinds itself out in increasingly [[incoherent]] fashion you might be [[wishing]] for a [[watch]] that makes time go faster rather than the other way around","by the time the [[intrigue]] grinds itself out in increasingly [[unwarranted]] fashion you might be [[wished]] for a [[observes]] that makes time go faster rather than the other way around",0.050171732902526855,0.5355576276779175,0,1,0,134,"Successful"
"a puzzle whose pieces do not [[fit]] some are fascinating and others are not and in the end it is almost a good movie","a puzzle whose pieces do not [[suited]] some are fascinating and others are not and in the end it is almost a good movie",0.47206753492355347,0.6083236932754517,0,1,0,60,"Successful"
"there s little to [[recommend]] snow dogs unless one considers [[cliched]] dialogue and perverse escapism a source of high hilarity","there s little to [[commend]] snow dogs unless one considers [[prosaic]] dialogue and perverse escapism a source of high hilarity",0.06250792741775513,0.549250602722168,0,1,0,69,"Successful"
"the re enactments however fascinating they may be as history are too [[crude]] to [[serve]] the work especially well","the re enactments however fascinating they may be as history are too [[unrefined]] to [[dessert]] the work especially well",0.036119818687438965,0.9149613976478577,0,1,0,53,"Successful"
"in the end all you can do is admire the ensemble players and [[wonder]] what the [[point]] of it is","in the end all you can do is admire the ensemble players and [[astounded]] what the [[matter]] of it is",0.10171151161193848,0.5417680740356445,0,1,0,38,"Successful"
"this latest installment of the horror film franchise that is apparently as invulnerable as its trademark villain has arrived for an [[incongruous]] summer [[playoff]] demonstrating yet again that the era of the intelligent well made b movie is long [[gone]]","this latest installment of the horror film franchise that is apparently as invulnerable as its trademark villain has arrived for an [[counterintuitive]] summer [[clinched]] demonstrating yet again that the era of the intelligent well made b movie is long [[going]]",0.05555814504623413,0.5965428352355957,0,1,0,89,"Successful"
"the film does [[nt]] really care about the thousands of americans who die hideously it cares about how ryan meets his future wife and makes his start at the cia","the film does [[nu]] really care about the thousands of americans who die hideously it cares about how ryan meets his future wife and makes his start at the cia",0.09562987089157104,0.8561137318611145,0,1,0,19,"Successful"
"for all the charm of kevin kline and a story that puts old fashioned values under the microscope there s something [[creepy]] about this movie","for all the charm of kevin kline and a story that puts old fashioned values under the microscope there s something [[eerie]] about this movie",0.3175475597381592,0.9529594779014587,0,1,0,35,"Successful"
"[[wimps]] out by going for that [[pg]] 13 [[rating]] [[so]] the more graphic violence is mostly off screen and the sexuality is muted","[[coward]] out by going for that [[pow]] 13 [[appraised]] [[yet]] the more graphic violence is mostly off screen and the sexuality is muted",0.039372146129608154,0.558161199092865,0,1,0,139,"Successful"
"[[video]] [[games]] are more [[involving]] than this [[mess]]","[[films]] [[match]] are more [[embrace]] than this [[shambles]]",0.08923029899597168,0.5193862915039062,0,1,0,118,"Successful"
"a portrait of alienation so perfect it will certainly succeed in alienating most viewers","a portrait of alienation so perfect it will certainly succeed in alienating most viewers",0.9712179899215698,0.9712179899215698,1,1,0,1,"Skipped"
"[[dull]] if not devoid of wit this shaggy dog longs to frisk through the back alleys of history but [[scarcely]] manages more than a modest snoozy charm","[[blunt]] if not devoid of wit this shaggy dog longs to frisk through the back alleys of history but [[miraculously]] manages more than a modest snoozy charm",0.054956138134002686,0.5891703367233276,0,1,0,78,"Successful"
"for the future one hopes mr plympton will find room for one more member of his little [[band]] a professional [[screenwriter]]","for the future one hopes mr plympton will find room for one more member of his little [[bands]] a professional [[auteur]]",0.20086759328842163,0.5121994018554688,0,1,0,31,"Successful"
"a [[soggy]] [[cliche]] [[bound]] epic horror yarn that [[ends]] up being even dumber than its title","a [[moisten]] [[protege]] [[connection]] epic horror yarn that [[overcomes]] up being even dumber than its title",0.01861029863357544,0.9246955513954163,0,1,0,196,"Successful"
"[[dreary]] highly [[annoying]] some [[body]] will appeal to no one","[[dusky]] highly [[unnerving]] some [[entities]] will appeal to no one",0.026493847370147705,0.9332419037818909,0,1,0,86,"Successful"
"if [[welles]] was unhappy at the prospect of the human race splitting in two he [[probably]] would nt be too crazy with his great grandson s [[movie]] [[splitting]] up in [[pretty]] [[much]] the same way","if [[wilder]] was unhappy at the prospect of the human race splitting in two he [[seemingly]] would nt be too crazy with his great grandson s [[flick]] [[sharing]] up in [[very]] [[sizeable]] the same way",0.10116845369338989,0.5093123912811279,0,1,0,154,"Successful"
"while much of the cast [[has]] charm especially allodi and nolden the performers are sunk by the film s [[primitive]] approach to the mechanics of comedy","while much of the cast [[haya]] charm especially allodi and nolden the performers are sunk by the film s [[primordial]] approach to the mechanics of comedy",0.04210561513900757,0.7420637607574463,0,1,0,41,"Successful"
"scotland pa is a strangely [[drab]] romp some studio pizazz might have helped","scotland pa is a strangely [[galling]] romp some studio pizazz might have helped",0.05310541391372681,0.9460635185241699,0,1,0,27,"Successful"
"it would be great to see this turd [[squashed]] under a truck [[preferably]] a semi","it would be great to see this turd [[snapped]] under a truck [[best]] a semi",0.17641723155975342,0.5688719749450684,0,1,0,41,"Successful"
"children and adults enamored of all things pokemon wo nt be disappointed","children and adults enamored of all things pokemon wo nt be disappointed",0.8699728846549988,0.8699728846549988,1,1,0,1,"Skipped"
"the [[premise]] is [[overshadowed]] by the uberviolence of the clericks as this [[becomes]] just another [[kung]] [[fu]] sci fi [[movie]] with [[silly]] action sequences","the [[assumed]] is [[tarnished]] by the uberviolence of the clericks as this [[acquire]] just another [[shaolin]] [[tiger]] sci fi [[moviemaking]] with [[punchy]] action sequences",0.023891866207122803,0.528778612613678,0,1,0,154,"Successful"
"it s [[so]] full of [[wrong]] [[choices]] that all you can [[do]] is [[shake]] your [[head]] in [[disbelief]] and [[worry]] about what [[classic]] oliver parker intends to mangle next time","it s [[thereby]] full of [[untrue]] [[chose]] that all you can [[would]] is [[tremble]] your [[glum]] in [[wonderment]] and [[concerned]] about what [[ancestral]] oliver parker intends to mangle next time",0.03509843349456787,0.507265567779541,0,1,0,250,"Successful"
"some body often [[looks]] like an episode of the tv show blind date only [[less]] technically [[proficient]] and without the pop up comments","some body often [[trusts]] like an episode of the tv show blind date only [[minder]] technically [[deft]] and without the pop up comments",0.041227102279663086,0.7838184833526611,0,1,0,85,"Successful"
"it [[drowns]] in [[sap]]","it [[walnut]] in [[saps]]",0.043614745140075684,0.3690558671951294,0,0,0,17,"Failed"
"[[unfortunately]] one [[hour]] [[photo]] [[lives]] down to its [[title]] [[thanks]] [[largely]] to williams all the [[interesting]] [[developments]] are [[processed]] in 60 [[minutes]] the [[rest]] is just an overexposed [[waste]] of [[film]]","[[spectacularly]] one [[times]] [[pictured]] [[mortality]] down to its [[appointing]] [[recognize]] [[extremely]] to williams all the [[outstanding]] [[evolved]] are [[therapy]] in 60 [[minute]] the [[resting]] is just an overexposed [[loss]] of [[photography]]",0.0218084454536438,0.42952167987823486,0,0,0,458,"Failed"
"it s got its heart in the right place but it also [[wilts]] after [[awhile]]","it s got its heart in the right place but it also [[trowbridge]] after [[alot]]",0.05806630849838257,0.7901484966278076,0,1,0,48,"Successful"
"[[boring]] and meandering","[[piercing]] and meandering",0.02318340539932251,0.8924689292907715,0,1,0,45,"Successful"
"it s [[leaden]] and [[predictable]] and [[laughs]] are [[lacking]]","it s [[languorous]] and [[anticipate]] and [[amused]] are [[omission]]",0.025663673877716064,0.9393858909606934,0,1,0,102,"Successful"
"from the [[opening]] scenes it s clear that all about the benjamins is a [[totally]] formulaic [[movie]]","from the [[openness]] scenes it s clear that all about the benjamins is a [[accurately]] formulaic [[drama]]",0.03094041347503662,0.7237358689308167,0,1,0,109,"Successful"
"[[despite]] some comic sparks [[welcome]] to collinwood never catches fire","[[than]] some comic sparks [[appreciates]] to collinwood never catches fire",0.10337179899215698,0.8728609085083008,0,1,0,63,"Successful"
"[[like]] a [[bad]] improvisation [[exercise]] the superficially written characters [[ramble]] on tediously about their lives loves and the art they re struggling to [[create]]","[[amore]] a [[naughty]] improvisation [[exercising]] the superficially written characters [[mumble]] on tediously about their lives loves and the art they re struggling to [[creativity]]",0.022794127464294434,0.5665134787559509,0,1,0,132,"Successful"
"it s just [[rather]] [[leaden]] and [[dull]]","it s just [[adequately]] [[languorous]] and [[bleak]]",0.032557785511016846,0.856720507144928,0,1,0,71,"Successful"
"a potentially good comic premise and excellent cast are terribly [[wasted]]","a potentially good comic premise and excellent cast are terribly [[fainted]]",0.026043415069580078,0.8961098194122314,0,1,0,47,"Successful"
"corpus collosum while undeniably interesting [[wore]] out its welcome well before the end credits rolled about 45 minutes in","corpus collosum while undeniably interesting [[aimed]] out its welcome well before the end credits rolled about 45 minutes in",0.056371212005615234,0.5626133680343628,0,1,0,34,"Successful"
"[[wanders]] all over the map thematically and stylistically and borrows heavily from lynch jeunet and von trier while [[failing]] to find a spark of its own","[[wander]] all over the map thematically and stylistically and borrows heavily from lynch jeunet and von trier while [[overlooking]] to find a spark of its own",0.04087764024734497,0.9444918632507324,0,1,0,93,"Successful"
"too [[ordinary]] to restore harmon to prominence despite some creepy scenes that evoke childish night terrors and a praiseworthy [[attempt]] to generate suspense rather than gross out the audience","too [[usual]] to restore harmon to prominence despite some creepy scenes that evoke childish night terrors and a praiseworthy [[strived]] to generate suspense rather than gross out the audience",0.07439243793487549,0.6317296624183655,0,1,0,104,"Successful"
"nelson s [[intentions]] are [[good]] but the [[end]] [[result]] [[does]] no [[justice]] to the story itself it s [[horribly]] [[depressing]] and not very [[well]] [[done]]","nelson s [[aiming]] are [[pleasant]] but the [[closes]] [[concluding]] [[did]] no [[judge]] to the story itself it s [[amazingly]] [[triste]] and not very [[bonne]] [[been]]",0.03065955638885498,0.7277554273605347,0,1,0,317,"Successful"
"once the audience figure out what s being said the filmmaker s relative passivity will make it tough for them to really care","once the audience figure out what s being said the filmmaker s relative passivity will make it tough for them to really care",0.5000501871109009,0.5000501871109009,1,1,0,1,"Skipped"
"if you think that [[jennifer]] [[lopez]] has shown [[poor]] judgment in planning to marry ben affleck wait till you see [[maid]] in [[manhattan]]","if you think that [[jennie]] [[joao]] has shown [[faint]] judgment in planning to marry ben affleck wait till you see [[wife]] in [[yorker]]",0.09010398387908936,0.5622109174728394,0,1,0,175,"Successful"
"i was sent a copyof this film to review on dvd for free i still [[want]] my money back","i was sent a copyof this film to review on dvd for free i still [[strives]] my money back",0.22188985347747803,0.5118777751922607,0,1,0,54,"Successful"
"the movie has very [[little]] to offer besides unintentional laughs","the movie has very [[humble]] to offer besides unintentional laughs",0.02051365375518799,0.7785733342170715,0,1,0,38,"Successful"
"it [[throws]] [[quirky]] characters odd situations and off kilter [[dialogue]] at us all as if to [[say]] `` look at this this is an interesting [[movie]] `` but the film itself is [[ultimately]] quite unengaging","it [[sheds]] [[psychopathic]] characters odd situations and off kilter [[spoke]] at us all as if to [[saying]] `` look at this this is an interesting [[moviemaking]] `` but the film itself is [[perhaps]] quite unengaging",0.043655335903167725,0.5082743763923645,0,1,0,179,"Successful"
"the inevitable [[double]] and triple crosses [[arise]] but the only [[drama]] is in [[waiting]] to hear how john [[malkovich]] s reedy consigliere will [[pronounce]] his next line","the inevitable [[dual]] and triple crosses [[happening]] but the only [[dramatic]] is in [[anticipation]] to hear how john [[arkin]] s reedy consigliere will [[pronouncing]] his next line",0.08167415857315063,0.6337473392486572,0,1,0,78,"Successful"
"[[instead]] of a witty expose on the banality and hypocrisy of too much kid vid we get an ugly [[mean]] spirited lashing out by an adult who s apparently been forced by his kids to watch too many barney videos","[[yet]] of a witty expose on the banality and hypocrisy of too much kid vid we get an ugly [[entails]] spirited lashing out by an adult who s apparently been forced by his kids to watch too many barney videos",0.08013284206390381,0.5761265754699707,0,1,0,79,"Successful"
"there must be an audience that enjoys the friday series but i would nt [[be]] [[interested]] in knowing any of them personally","there must be an audience that enjoys the friday series but i would nt [[are]] [[eager]] in knowing any of them personally",0.2269655466079712,0.5099309086799622,0,1,0,40,"Successful"
"parker should be commended for taking a fresh approach to familiar material but his determination to remain true to the original text leads him to adopt a somewhat mannered tone that ultimately dulls the human tragedy at the story s core","parker should be commended for taking a fresh approach to familiar material but his determination to remain true to the original text leads him to adopt a somewhat mannered tone that ultimately dulls the human tragedy at the story s core",0.5162175893783569,0.5162175893783569,1,1,0,1,"Skipped"
"[[less]] about shakespeare than the [[spawn]] of [[fools]] who [[saw]] quentin tarantino s [[handful]] of [[raucous]] gangster films and branched out into their own [[pseudo]] witty copycat interpretations","[[down]] about shakespeare than the [[breeding]] of [[geeks]] who [[realised]] quentin tarantino s [[knob]] of [[fevered]] gangster films and branched out into their own [[nicknames]] witty copycat interpretations",0.03236788511276245,0.5007785558700562,0,1,0,216,"Successful"
"i admire it and yet can not recommend it [[because]] it overstays its natural running time","i admire it and yet can not recommend it [[once]] it overstays its natural running time",0.10696560144424438,0.9015471339225769,0,1,0,15,"Successful"
"sometimes smart but more often sophomoric","sometimes smart but more often sophomoric",0.87444669008255,0.87444669008255,1,1,0,1,"Skipped"
"under [[rehearsed]] and [[lifeless]]","under [[echoed]] and [[unimaginative]]",0.02288120985031128,0.16440731287002563,0,0,0,41,"Failed"
"must see viewing for anyone involved in the high tech industry others may find it migraine inducing despite moore s attempts at whimsy and spoon feeding","must see viewing for anyone involved in the high tech industry others may find it migraine inducing despite moore s attempts at whimsy and spoon feeding",0.6730718016624451,0.6730718016624451,1,1,0,1,"Skipped"
"perhaps a [[better]] celebration of these [[unfairly]] [[dismissed]] heroes would be a film that is nt this painfully [[forced]] false and fabricated","perhaps a [[enhanced]] celebration of these [[unjustly]] [[denial]] heroes would be a film that is nt this painfully [[coercion]] false and fabricated",0.10756158828735352,0.596023440361023,0,1,0,153,"Successful"
"despite all the talking by the time the bloody climax arrives we still [[do]] [[nt]] feel enough of an attachment to these guys to care one way or another","despite all the talking by the time the bloody climax arrives we still [[have]] [[nu]] feel enough of an attachment to these guys to care one way or another",0.1409285068511963,0.6267043352127075,0,1,0,41,"Successful"
"t [[oo]] many of these [[gross]] out scenes","t [[lolita]] many of these [[unmistakable]] out scenes",0.0334773063659668,0.6137984991073608,0,1,0,32,"Successful"
"in the [[pile]] of [[useless]] actioners from mtv [[schmucks]] who do [[nt]] [[know]] how to [[tell]] a [[story]] for more than four [[minutes]]","in the [[stacking]] of [[counterintuitive]] actioners from mtv [[assholes]] who do [[nu]] [[learns]] how to [[testified]] a [[histories]] for more than four [[moments]]",0.01962798833847046,0.6527356505393982,0,1,0,231,"Successful"
"it s a [[bad]] [[sign]] when you re rooting for the film to hurry up and get to its subjects deaths just so the documentary will be over but it s [[indicative]] of how uncompelling the movie is unless it happens to cover your particular area of interest","it s a [[naughty]] [[indication]] when you re rooting for the film to hurry up and get to its subjects deaths just so the documentary will be over but it s [[emblematic]] of how uncompelling the movie is unless it happens to cover your particular area of interest",0.07898521423339844,0.6928233504295349,0,1,0,79,"Successful"
"this will go on so long as there are moviegoers anxious to see strange young guys doing strange guy things","this will go on so long as there are moviegoers anxious to see strange young guys doing strange guy things",0.6848419904708862,0.6848419904708862,1,1,0,1,"Skipped"
"the next big [[thing]] s not so [[big]] and not so hot [[directorial]] debut","the next big [[asia]] s not so [[largest]] and not so hot [[autobiographical]] debut",0.03201550245285034,0.8084626197814941,0,1,0,85,"Successful"
"an improvement on the feeble examples of big screen poke mania that have preceded it","an improvement on the feeble examples of big screen poke mania that have preceded it",0.8250117897987366,0.8250117897987366,1,1,0,1,"Skipped"
"knockaround guys plays like a student film by two guys who desperately want to be quentin tarantino when they grow up but they [[lack]] their idol s energy and passion for detail","knockaround guys plays like a student film by two guys who desperately want to be quentin tarantino when they grow up but they [[omission]] their idol s energy and passion for detail",0.07065397500991821,0.6683677434921265,0,1,0,70,"Successful"
"the movie is loaded with good intentions but in his zeal to squeeze the action and our emotions into the all too familiar dramatic arc of the holocaust escape story minac [[drains]] his movie of all individuality","the movie is loaded with good intentions but in his zeal to squeeze the action and our emotions into the all too familiar dramatic arc of the holocaust escape story minac [[draining]] his movie of all individuality",0.2906670570373535,0.7858356833457947,0,1,0,39,"Successful"
"director ofallon manages to put some lovely pictures up on the big screen but his skill at telling a story he also contributed to the [[screenplay]] [[falls]] short","director ofallon manages to put some lovely pictures up on the big screen but his skill at telling a story he also contributed to the [[screenplays]] [[chute]] short",0.06717574596405029,0.905459463596344,0,1,0,70,"Successful"
"although barbershop boasts some of today s hottest and hippest acts from the world of television music and stand up comedy this movie strangely enough has the [[outdated]] swagger of a shameless ‘ 70s blaxploitation shuck and jive sitcom","although barbershop boasts some of today s hottest and hippest acts from the world of television music and stand up comedy this movie strangely enough has the [[antiquated]] swagger of a shameless ‘ 70s blaxploitation shuck and jive sitcom",0.08575117588043213,0.5197904109954834,0,1,0,40,"Successful"
"the sort of movie that gives tastelessness a [[bad]] rap","the sort of movie that gives tastelessness a [[pernicious]] rap",0.09728026390075684,0.8413148522377014,0,1,0,40,"Successful"
"a light engaging comedy that fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation","a light engaging comedy that fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation",0.5554636716842651,0.5554636716842651,1,1,0,1,"Skipped"
"mr wollter and ms seldhal give strong and convincing performances but neither reaches into the deepest recesses of the character to unearth the quaking essence of passion grief and fear","mr wollter and ms seldhal give strong and convincing performances but neither reaches into the deepest recesses of the character to unearth the quaking essence of passion grief and fear",0.8278802037239075,0.8278802037239075,1,1,0,1,"Skipped"
"what puzzles me is the [[lack]] of [[emphasis]] on [[music]] in [[britney]] spears first [[movie]]","what puzzles me is the [[gap]] of [[aims]] on [[orchestras]] in [[lavigne]] spears first [[filmmaking]]",0.08347809314727783,0.5389705896377563,0,1,0,190,"Successful"
"the [[film]] is [[based]] on truth and yet there is something about it that [[feels]] [[incomplete]] as if the real [[story]] [[starts]] just around the corner","the [[cinematographers]] is [[anchored]] on truth and yet there is something about it that [[thought]] [[inconclusive]] as if the real [[tale]] [[engage]] just around the corner",0.0705912709236145,0.5879267454147339,0,1,0,117,"Successful"
"a backhanded ode to female camaraderie penned by a man who has little clue about either the nature of women or of friendship","a backhanded ode to female camaraderie penned by a man who has little clue about either the nature of women or of friendship",0.7161862850189209,0.7161862850189209,1,1,0,1,"Skipped"
"it s a lot to ask people to sit still for two hours and change watching such a character especially when rendered in as [[flat]] and impassive a manner as phoenix s","it s a lot to ask people to sit still for two hours and change watching such a character especially when rendered in as [[unfurnished]] and impassive a manner as phoenix s",0.41538822650909424,0.9412453174591064,0,1,0,21,"Successful"
"scotland pa [[blurs]] the line between black comedy and black hole","scotland pa [[permeates]] the line between black comedy and black hole",0.04872560501098633,0.8913933634757996,0,1,0,28,"Successful"
"another big [[dumb]] action movie in the vein of xxx the transporter is [[riddled]] with plot [[holes]] big enough for its titular hero to drive his sleek black bmw through","another big [[ironic]] action movie in the vein of xxx the transporter is [[bevy]] with plot [[orifices]] big enough for its titular hero to drive his sleek black bmw through",0.024293899536132812,0.9345501065254211,0,1,0,55,"Successful"
"aaliyah rarely dampens her [[diva]] persona enough to spark genuine [[chemistry]] with [[townsend]] when she [[speaks]] her creepy egyptian demigod voice is as [[computer]] processed and overproduced as it was in her [[music]]","aaliyah rarely dampens her [[divas]] persona enough to spark genuine [[molecules]] with [[insider]] when she [[say]] her creepy egyptian demigod voice is as [[accoutrements]] processed and overproduced as it was in her [[reggae]]",0.033596575260162354,0.5114938616752625,0,1,0,152,"Successful"
"it s clear why deuces wild which was [[shot]] two years ago has been gathering [[dust]] on mgm s [[shelf]]","it s clear why deuces wild which was [[culled]] two years ago has been gathering [[spot]] on mgm s [[plateau]]",0.04921990633010864,0.5151364803314209,0,1,0,75,"Successful"
"not the great american comedy but if you liked the previous movies in the series you ll have a good time with this one too","not the great american comedy but if you liked the previous movies in the series you ll have a good time with this one too",0.9504651427268982,0.9504651427268982,1,1,0,1,"Skipped"
"[[drives]] for the same kind of bittersweet conciliatory tone that three seasons achieved but [[loses]] its way in rhetorical excess and blatant sentimentality","[[drive]] for the same kind of bittersweet conciliatory tone that three seasons achieved but [[missed]] its way in rhetorical excess and blatant sentimentality",0.05041396617889404,0.7485589981079102,0,1,0,44,"Successful"
